First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Eric,Brewer,"Thompson, Walker and Morris",0213 Gibson Orchard,Melissamouth,Virginia,90553,Response learn government eat chance sign hand new read determine measure decade leg fly.,Listing,30-12-2024,94,Occasional,"Forensic psychologist, with interest in property management","2024-10-08, 2024-01-26 - 2024-12-30","Forensic psychologist, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Requested Info. Purchased: 94 units of Listing on 2024-10-08.",Meeting Set Up,Occasional,Requested Info
John,Gonzalez,"Arnold, Harris and Hunter",72160 James Station,West Amandaberg,Kansas,85942,Democrat check risk human chair fact seat.,Rental Package,25-03-2025,4,Frequent,"Make, with interest in property management","2025-03-10, 2024-12-25 - 2025-03-25","Make, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 4 units of Rental Package on 2025-03-10.",Followed Up,Frequent,Scheduled Appointment
Casey,Bailey,"Johns, Norton and Crosby",401 Morales Road Suite 398,North Amberfort,Maine,73226,Total and event person study tonight appear.,Cleaning,30-01-2025,26,One-time,"Scientist, research (maths), with interest in property management","2023-11-12, 2023-08-16 - 2025-01-30","Scientist, research (maths), with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Signed Up. Purchased: 26 units of Cleaning on 2023-11-12.",Emailed,One-time,Signed Up
James,Hunt,"Bell, Johnson and Kelly",356 Johnson Well Apt. 906,Kellyborough,Tennessee,57613,Finish reason arm understand nearly address instead reduce major over.,Cleaning,26-09-2024,66,One-time,"Medical laboratory scientific officer, with interest in property management","2024-08-26, 2023-02-22 - 2024-09-26","Medical laboratory scientific officer, with interest in property management. Engaged via Called, One-time frequency. Outcome: Not Interested. Purchased: 66 units of Cleaning on 2024-08-26.",Called,One-time,Not Interested
Judy,Castro,"Coleman, Rocha and Martinez",18895 Lisa Prairie Apt. 989,Lake Lorimouth,Colorado,50512,Out most other within environmental alone gun could.,Inspection,16-12-2023,76,Occasional,"Clinical scientist, histocompatibility and immunogenetics, with interest in property management","2023-05-01, 2023-02-09 - 2023-12-16","Clinical scientist, histocompatibility and immunogenetics, with interest in property management. Engaged via Called, Occasional frequency. Outcome: Not Interested. Purchased: 76 units of Inspection on 2023-05-01.",Called,Occasional,Not Interested
Christy,Brown,Brown and Sons,4473 Karen Burgs Apt. 528,Joneshaven,South Carolina,76574,Them feeling feel plan eight there head control manager successful build nice those.,Maintenance Plan,03-10-2024,98,Frequent,"Engineer, manufacturing, with interest in property management","2024-07-09, 2023-12-31 - 2024-10-03","Engineer, manufacturing, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Not Interested. Purchased: 98 units of Maintenance Plan on 2024-07-09.",Emailed,Frequent,Not Interested
Paul,Frank,Carrillo-Cole,368 Adams Curve,Williamshaven,Washington,30663,Very six ahead meet discussion become already.,Listing,30-01-2025,17,One-time,"Designer, textile, with interest in property management","2024-04-10, 2023-02-03 - 2025-01-30","Designer, textile, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Pending Decision. Purchased: 17 units of Listing on 2024-04-10.",Not Answered,One-time,Pending Decision
Lisa,Owens,Lyons Inc,50336 Kerri Mill,Lake Elizabeth,Montana,1265,Threat age moment list policy well consider seek third attention example word.,Listing,02-06-2024,33,One-time,"Medical laboratory scientific officer, with interest in property management","2024-03-20, 2023-05-14 - 2024-06-02","Medical laboratory scientific officer, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Scheduled Appointment. Purchased: 33 units of Listing on 2024-03-20.",Not Answered,One-time,Scheduled Appointment
Nicolas,Butler,Cooper-George,983 Roberts Causeway Suite 909,North Jamesport,North Dakota,48367,Thing cold likely attorney green take hit tonight test director fine thus imagine.,Cleaning,24-03-2025,10,Frequent,"Brewing technologist, with interest in property management","2025-01-27, 2022-07-07 - 2025-03-24","Brewing technologist, with interest in property management. Engaged via Responded, Frequent frequency. Outcome: Signed Up. Purchased: 10 units of Cleaning on 2025-01-27.",Responded,Frequent,Signed Up
Anna,Osborne,Dixon-Riddle,492 Thomas Point Apt. 638,North Patriciaside,Indiana,62580,Thought deep take us high share suddenly.,Rental Package,08-05-2024,64,One-time,"Secondary school teacher, with interest in property management","2023-06-23, 2022-06-04 - 2024-05-08","Secondary school teacher, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Signed Up. Purchased: 64 units of Rental Package on 2023-06-23.",Meeting Set Up,One-time,Signed Up
Rebecca,Bishop,Rodgers-George,2029 Mora Glens Suite 735,Morganview,Texas,33126,Unit successful during safe political movement letter let medical important current.,Maintenance Plan,30-01-2024,18,Frequent,"Insurance broker, with interest in property management","2023-05-26, 2022-06-16 - 2024-01-30","Insurance broker, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Signed Up. Purchased: 18 units of Maintenance Plan on 2023-05-26.",Emailed,Frequent,Signed Up
Lori,Gill,Wright Ltd,297 Valerie Mountains Suite 346,South Chelsea,Oregon,15556,Authority trouble energy difficult responsibility decision trade old statement.,Maintenance Plan,25-05-2024,86,One-time,"Engineer, electronics, with interest in property management","2024-03-16, 2022-06-02 - 2024-05-25","Engineer, electronics, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Requested Info. Purchased: 86 units of Maintenance Plan on 2024-03-16.",Not Answered,One-time,Requested Info
Charles,Johnson,"Hendrix, Miles and Hernandez",690 Kristine Freeway Apt. 658,North Karen,Kentucky,57827,Bad research month manage picture analysis about benefit strategy on appear.,Maintenance Plan,28-08-2024,22,Occasional,"Magazine features editor, with interest in property management","2024-06-15, 2023-09-15 - 2024-08-28","Magazine features editor, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Requested Info. Purchased: 22 units of Maintenance Plan on 2024-06-15.",Emailed,Occasional,Requested Info
Sarah,Ray,"Flynn, Gross and Hernandez",747 Rodgers Street,West Kevin,South Carolina,55157,Meeting necessary risk public full candidate own probably on market must ahead hold.,Inspection,06-03-2024,76,One-time,"Engineer, agricultural, with interest in property management","2023-12-08, 2022-08-26 - 2024-03-06","Engineer, agricultural, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Requested Info. Purchased: 76 units of Inspection on 2023-12-08.",Not Answered,One-time,Requested Info
Aaron,Alvarado,"Thompson, Adams and Davis",31705 Mccoy Throughway,Allenland,Rhode Island,18215,When me of same which west beyond explain letter drop.,Cleaning,01-06-2024,72,Occasional,"Probation officer, with interest in property management","2023-10-13, 2023-03-17 - 2024-06-01","Probation officer, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 72 units of Cleaning on 2023-10-13.",Emailed,Occasional,Signed Up
Kevin,Nguyen,"Vaughn, Lloyd and Fisher",989 Nelson Land,Meyersstad,Texas,87912,Peace again church each often college debate.,Maintenance Plan,09-04-2025,20,Frequent,"Estate agent, with interest in property management","2024-12-20, 2022-05-31 - 2025-04-09","Estate agent, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 20 units of Maintenance Plan on 2024-12-20.",Emailed,Frequent,Scheduled Appointment
Raymond,Willis,Miller PLC,50055 Dennis Cape Apt. 143,Edwardfurt,Pennsylvania,79952,Raise staff grow may after others.,Rental Package,22-02-2025,22,One-time,"Editor, commissioning, with interest in property management","2024-11-20, 2024-09-15 - 2025-02-22","Editor, commissioning, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Not Interested. Purchased: 22 units of Rental Package on 2024-11-20.",Meeting Set Up,One-time,Not Interested
Jennifer,Bowen,Faulkner-Blevins,14813 Hernandez Landing,South Amanda,Nebraska,56308,Poor war worker change news those news might thought probably question Mr meet.,Maintenance Plan,22-04-2025,79,Occasional,"Clinical molecular geneticist, with interest in property management","2024-06-25, 2022-12-21 - 2025-04-22","Clinical molecular geneticist, with interest in property management. Engaged via Called, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 79 units of Maintenance Plan on 2024-06-25.",Called,Occasional,Scheduled Appointment
Johnny,Duke,Patel-Alvarez,656 Phillips Route,West Michellefurt,South Dakota,23989,Bit hour claim window bed while back capital well somebody how.,Cleaning,17-02-2025,24,Frequent,"Licensed conveyancer, with interest in property management","2024-12-23, 2024-09-07 - 2025-02-17","Licensed conveyancer, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Pending Decision. Purchased: 24 units of Cleaning on 2024-12-23.",Called,Frequent,Pending Decision
Diana,Stephens,Freeman PLC,538 Flores Port Apt. 901,Wintersborough,New Hampshire,23906,Growth accept after expert blue whether couple else deal spring body pass.,Inspection,01-11-2024,23,One-time,"Phytotherapist, with interest in property management","2024-02-08, 2023-10-26 - 2024-11-01","Phytotherapist, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Signed Up. Purchased: 23 units of Inspection on 2024-02-08.",Not Answered,One-time,Signed Up
Jonathan,Robinson,"Roberts, Carroll and Miller",1628 Brown Manors,Thomasberg,Oregon,45715,Control the kind send method land.,Inspection,01-04-2025,40,Occasional,"Engineer, civil (contracting), with interest in property management","2024-01-16, 2023-08-12 - 2025-04-01","Engineer, civil (contracting), with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 40 units of Inspection on 2024-01-16.",Emailed,Occasional,Signed Up
Erin,Ramos,"Rivera, Molina and Roberts",64729 Christopher Passage Apt. 473,Thompsonside,West Virginia,55336,Maintain task strong fire yard appear red hot hundred reality evening prevent south.,Maintenance Plan,23-07-2024,2,One-time,"Environmental consultant, with interest in property management","2024-05-11, 2023-12-20 - 2024-07-23","Environmental consultant, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Not Interested. Purchased: 2 units of Maintenance Plan on 2024-05-11.",Responded,One-time,Not Interested
Troy,Vega,"Miles, Wheeler and Fleming",79285 Kim Port,Fordmouth,Florida,15103,Plant onto program whom store such language.,Maintenance Plan,03-06-2024,3,Occasional,"Nutritional therapist, with interest in property management","2024-05-08, 2023-10-16 - 2024-06-03","Nutritional therapist, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 3 units of Maintenance Plan on 2024-05-08.",Not Answered,Occasional,Scheduled Appointment
Brett,Stewart,Hernandez-Suarez,11862 Kathleen Street Suite 960,Coleside,South Dakota,33209,Which international hit try blue the cup contain degree culture leg cultural society.,Inspection,04-11-2024,45,Occasional,"Teacher, primary school, with interest in property management","2023-12-13, 2023-05-18 - 2024-11-04","Teacher, primary school, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Signed Up. Purchased: 45 units of Inspection on 2023-12-13.",Not Answered,Occasional,Signed Up
Beth,Chandler,Blevins and Sons,981 Fletcher Ridges,East Carolynville,Iowa,13058,However remain try from rate hospital report time physical hold few.,Listing,02-12-2023,43,Occasional,"Learning mentor, with interest in property management","2023-09-16, 2023-08-14 - 2023-12-02","Learning mentor, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Pending Decision. Purchased: 43 units of Listing on 2023-09-16.",Not Answered,Occasional,Pending Decision
Robert,Robinson,Roberts Group,3622 Smith Street Apt. 368,Erichaven,Missouri,96619,I individual lay around game center skill system Mr stop.,Listing,25-01-2024,30,One-time,"Designer, blown glass/stained glass, with interest in property management","2024-01-08, 2022-12-25 - 2024-01-25","Designer, blown glass/stained glass, with interest in property management. Engaged via Called, One-time frequency. Outcome: Pending Decision. Purchased: 30 units of Listing on 2024-01-08.",Called,One-time,Pending Decision
