First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Regina,Carlson,Stanley Inc,9267 Monica Terrace Apt. 410,Port Lisa,Kansas,41194,Local two nothing seat later medical ability cup pull drive class side certain staff.,Meat Lovers,2025-01-21,2,5 times,"Solicitor, Scotland, pizza enthusiast","2024-09-20, 2023-04-27 - 2025-01-21","Solicitor, Scotland, pizza enthusiast. Contacted via Call 5 times. Outcome: No Reply. Ordered 2x Meat Lovers on 2024-09-20.",Call,5,No Reply
Anna,Mayer,Henderson-Navarro,11779 Gillespie Center Apt. 140,Crosbymouth,North Dakota,75415,Blue task half financial seem what security attorney me region main.,Meat Lovers,2025-04-18,3,4 times,"Geochemist, pizza enthusiast","2025-04-04, 2024-01-15 - 2025-04-18","Geochemist, pizza enthusiast. Contacted via In-Person 4 times. Outcome: Ordered Again. Ordered 3x Meat Lovers on 2025-04-04.",In-Person,4,Ordered Again
Jeffery,Sims,"Allen, Hendrix and Mckenzie",855 Amy Lodge,South Michelletown,South Dakota,02721,Wish peace north like particularly once trouble year impact.,Veggie Delight,2025-01-10,3,4 times,"Scientist, research (maths), pizza enthusiast","2024-06-19, 2023-06-21 - 2025-01-10","Scientist, research (maths), pizza enthusiast. Contacted via Call 4 times. Outcome: Pending Response. Ordered 3x Veggie Delight on 2024-06-19.",Call,4,Pending Response
Brian,Castro,Fletcher Ltd,02260 Hernandez Streets,Cynthiaside,New York,32812,Article fine matter city reveal with ready her short outside person new very.,Pepperoni,2025-03-30,4,4 times,"Facilities manager, pizza enthusiast","2024-10-01, 2024-05-04 - 2025-03-30","Facilities manager, pizza enthusiast. Contacted via Email 4 times. Outcome: Pending Response. Ordered 4x Pepperoni on 2024-10-01.",Email,4,Pending Response
Erin,Caldwell,"Brown, Pennington and Walters",9235 Boyer Roads Apt. 646,Melodyshire,Wisconsin,24146,Today list major oil nor above to modern yard.,Pepperoni,2025-02-10,3,8 times,"Herbalist, pizza enthusiast","2024-11-15, 2024-02-18 - 2025-02-10","Herbalist, pizza enthusiast. Contacted via Email 8 times. Outcome: Ordered Again. Ordered 3x Pepperoni on 2024-11-15.",Email,8,Ordered Again
Kevin,Bryant,"Craig, Kim and Gonzalez",1779 Ramirez Landing Apt. 870,North Andrewberg,Oregon,23829,For never data describe look maintain social represent movie drive star give.,Hawaiian,2024-09-30,5,4 times,"Radiographer, diagnostic, pizza enthusiast","2024-05-03, 2023-11-06 - 2024-09-30","Radiographer, diagnostic, pizza enthusiast. Contacted via Call 4 times. Outcome: Ordered Again. Ordered 5x Hawaiian on 2024-05-03.",Call,4,Ordered Again
Veronica,Hardy,Martinez and Sons,1627 Dawn Turnpike Apt. 067,Herreramouth,Utah,33587,Talk mention blood another spend sometimes.,Meat Lovers,2024-10-31,1,6 times,"Personnel officer, pizza enthusiast","2024-10-11, 2023-09-06 - 2024-10-31","Personnel officer, pizza enthusiast. Contacted via Email 6 times. Outcome: Pending Response. Ordered 1x Meat Lovers on 2024-10-11.",Email,6,Pending Response
Jennifer,Smith,"Rodriguez, Sanchez and Jackson",954 Morris Ramp,Amberview,Montana,76280,More him size party their point fire need may north doctor training help.,Cheese Burst,2025-03-21,4,3 times,"Manufacturing systems engineer, pizza enthusiast","2025-02-18, 2023-10-04 - 2025-03-21","Manufacturing systems engineer, pizza enthusiast. Contacted via SMS 3 times. Outcome: Pending Response. Ordered 4x Cheese Burst on 2025-02-18.",SMS,3,Pending Response
Juan,Parker,"Tucker, Aguilar and Taylor",565 Valerie Mews,Carolbury,California,68963,Listen paper recent who would method.,Meat Lovers,2025-01-28,3,2 times,"Sports development officer, pizza enthusiast","2024-07-08, 2023-10-01 - 2025-01-28","Sports development officer, pizza enthusiast. Contacted via Online Chat 2 times. Outcome: Ordered Again. Ordered 3x Meat Lovers on 2024-07-08.",Online Chat,2,Ordered Again
Daniel,Morgan,Kim Ltd,50960 Laurie Springs,Michelletown,Maine,82314,Station central use north natural term owner seek model.,Meat Lovers,2025-01-04,4,1 times,"Warehouse manager, pizza enthusiast","2024-08-12, 2023-05-22 - 2025-01-04","Warehouse manager, pizza enthusiast. Contacted via In-Person 1 times. Outcome: Pending Response. Ordered 4x Meat Lovers on 2024-08-12.",In-Person,1,Pending Response
Brenda,Green,Pearson Group,2860 Tonya Mews,Lake Brian,Colorado,41634,Conference serious budget someone collection actually issue star way figure.,Cheese Burst,2025-04-10,5,2 times,"Site engineer, pizza enthusiast","2025-02-13, 2024-02-19 - 2025-04-10","Site engineer, pizza enthusiast. Contacted via SMS 2 times. Outcome: Scheduled Pickup. Ordered 5x Cheese Burst on 2025-02-13.",SMS,2,Scheduled Pickup
Chris,Ward,"Smith, Shaw and Mason",40998 Mason Mission Apt. 720,Teresaview,Delaware,19931,Blue position billion society lead father rock then sometimes decision value evidence remember.,Cheese Burst,2024-10-02,5,4 times,"Designer, furniture, pizza enthusiast","2024-09-06, 2024-01-16 - 2024-10-02","Designer, furniture, pizza enthusiast. Contacted via Call 4 times. Outcome: Ordered Again. Ordered 5x Cheese Burst on 2024-09-06.",Call,4,Ordered Again
Hailey,Dunlap,Stevens-Green,16883 Donna Drive Apt. 948,Stevenside,Missouri,23309,Try data tend scientist leg catch both.,Margherita,2025-02-09,4,9 times,"Horticulturist, commercial, pizza enthusiast","2024-07-11, 2023-08-10 - 2025-02-09","Horticulturist, commercial, pizza enthusiast. Contacted via Call 9 times. Outcome: No Reply. Ordered 4x Margherita on 2024-07-11.",Call,9,No Reply
Mary,Martinez,Heath-Wallace,577 Smith Fork,Lake Harold,Arizona,21562,Until fill check perform program through federal these seek continue fight break.,Margherita,2025-01-23,3,8 times,"Film/video editor, pizza enthusiast","2024-09-15, 2024-04-24 - 2025-01-23","Film/video editor, pizza enthusiast. Contacted via Call 8 times. Outcome: No Reply. Ordered 3x Margherita on 2024-09-15.",Call,8,No Reply
Antonio,Williams,"Smith, Nelson and Boone",830 Mark Locks,North Heatherville,Illinois,28731,Big power board executive sing wait quickly walk from special culture.,BBQ Chicken,2024-12-09,4,5 times,"Television/film/video producer, pizza enthusiast","2024-07-08, 2023-11-10 - 2024-12-09","Television/film/video producer, pizza enthusiast. Contacted via SMS 5 times. Outcome: Scheduled Pickup. Ordered 4x BBQ Chicken on 2024-07-08.",SMS,5,Scheduled Pickup
Ruben,Harrell,Johnson and Sons,737 Smith Radial,Millsbury,Wisconsin,52522,Tonight wide cut go add quality until.,Margherita,2025-04-19,5,7 times,"Editor, film/video, pizza enthusiast","2025-04-17, 2024-10-04 - 2025-04-19","Editor, film/video, pizza enthusiast. Contacted via In-Person 7 times. Outcome: No Reply. Ordered 5x Margherita on 2025-04-17.",In-Person,7,No Reply
Sara,Gonzalez,Cortez-Santiago,7352 Mike Lodge Suite 783,Jenniferburgh,Washington,70448,Somebody trial bank attack help meet plan ball.,Meat Lovers,2024-10-12,1,8 times,"Solicitor, Scotland, pizza enthusiast","2024-07-08, 2024-04-29 - 2024-10-12","Solicitor, Scotland, pizza enthusiast. Contacted via In-Person 8 times. Outcome: Ordered Again. Ordered 1x Meat Lovers on 2024-07-08.",In-Person,8,Ordered Again
Janice,Dickerson,"Lam, Gallegos and West",9958 Chad Glen Apt. 992,Robertborough,California,76649,Bit letter recently win I cell relationship this billion.,Margherita,2025-01-01,1,1 times,"Legal secretary, pizza enthusiast","2024-10-12, 2024-05-26 - 2025-01-01","Legal secretary, pizza enthusiast. Contacted via Email 1 times. Outcome: No Reply. Ordered 1x Margherita on 2024-10-12.",Email,1,No Reply
Adam,Meadows,"Black, Williams and Moore",77455 Steven Forest Suite 532,East Candice,Michigan,18125,Start ground wish to toward trade site east teach safe character happen.,Cheese Burst,2025-04-23,1,5 times,"Contractor, pizza enthusiast","2025-04-17, 2023-06-02 - 2025-04-23","Contractor, pizza enthusiast. Contacted via Email 5 times. Outcome: No Reply. Ordered 1x Cheese Burst on 2025-04-17.",Email,5,No Reply
Jasmine,Wyatt,Knight-Reed,2289 Robin Stravenue,Lake Lindsey,Iowa,15770,Back later compare eye whom education sense reflect staff machine.,Pepperoni,2025-04-20,1,10 times,"Engineer, chemical, pizza enthusiast","2025-04-17, 2024-10-27 - 2025-04-20","Engineer, chemical, pizza enthusiast. Contacted via In-Person 10 times. Outcome: Scheduled Pickup. Ordered 1x Pepperoni on 2025-04-17.",In-Person,10,Scheduled Pickup
Michael,Morse,Wiggins Group,3392 Susan Hollow,South Melissa,Nevada,68089,Major question involve manager scene meet.,Margherita,2025-04-20,3,1 times,"Systems analyst, pizza enthusiast","2025-02-05, 2024-02-12 - 2025-04-20","Systems analyst, pizza enthusiast. Contacted via Email 1 times. Outcome: Scheduled Pickup. Ordered 3x Margherita on 2025-02-05.",Email,1,Scheduled Pickup
Mary,Mccormick,Walker Group,226 Julie Isle Apt. 584,Valdezborough,Louisiana,04910,Power machine continue home hotel onto grow view remember medical learn attorney.,Cheese Burst,2025-02-09,5,5 times,"Housing manager/officer, pizza enthusiast","2024-11-09, 2024-09-05 - 2025-02-09","Housing manager/officer, pizza enthusiast. Contacted via Call 5 times. Outcome: No Reply. Ordered 5x Cheese Burst on 2024-11-09.",Call,5,No Reply
Lisa,Schroeder,"Murray, Brooks and Cummings",567 Jeanette Locks Suite 706,Parksberg,Nevada,22785,Hotel share stage natural program who high democratic whatever.,BBQ Chicken,2025-04-13,4,8 times,"Medical illustrator, pizza enthusiast","2025-03-30, 2024-02-18 - 2025-04-13","Medical illustrator, pizza enthusiast. Contacted via Call 8 times. Outcome: Scheduled Pickup. Ordered 4x BBQ Chicken on 2025-03-30.",Call,8,Scheduled Pickup
Lauren,Gilmore,"Jefferson, Bowers and Andrade",58593 Alex Island,Ricardobury,Ohio,18671,Term decide court response technology list director.,Veggie Delight,2024-07-02,2,6 times,"Sports development officer, pizza enthusiast","2024-07-01, 2024-01-29 - 2024-07-02","Sports development officer, pizza enthusiast. Contacted via Email 6 times. Outcome: Pending Response. Ordered 2x Veggie Delight on 2024-07-01.",Email,6,Pending Response
Nicole,Morris,"Floyd, Howe and Hall",79842 Walker Fort,New Michaeltown,California,78693,Eye view recent their have decide than air just.,Pepperoni,2025-02-01,4,9 times,"Editorial assistant, pizza enthusiast","2024-06-29, 2024-05-17 - 2025-02-01","Editorial assistant, pizza enthusiast. Contacted via Call 9 times. Outcome: Scheduled Pickup. Ordered 4x Pepperoni on 2024-06-29.",Call,9,Scheduled Pickup
Dwayne,Green,"Hubbard, Vaughn and Coleman",761 Garcia Vista,Steeleberg,Utah,79470,Keep member recognize the real in all now.,Hawaiian,2025-02-01,1,6 times,"Youth worker, pizza enthusiast","2025-01-15, 2023-05-18 - 2025-02-01","Youth worker, pizza enthusiast. Contacted via In-Person 6 times. Outcome: Scheduled Pickup. Ordered 1x Hawaiian on 2025-01-15.",In-Person,6,Scheduled Pickup
Sheryl,Hardy,Allen-Pierce,05627 Cabrera Mountain Apt. 845,Jessicabury,Georgia,75750,Phone night first production analysis employee player end stay school difference.,Pepperoni,2025-04-12,1,7 times,"Education administrator, pizza enthusiast","2025-03-31, 2023-07-15 - 2025-04-12","Education administrator, pizza enthusiast. Contacted via Call 7 times. Outcome: Pending Response. Ordered 1x Pepperoni on 2025-03-31.",Call,7,Pending Response
Glenda,Miranda,Gordon-Foster,80066 Chambers Throughway Apt. 691,Perkinsfurt,Nebraska,60309,Expect order finally east enjoy common social sea rich simple organization instead.,Pepperoni,2025-01-08,4,7 times,"Advertising art director, pizza enthusiast","2024-11-08, 2023-12-27 - 2025-01-08","Advertising art director, pizza enthusiast. Contacted via Call 7 times. Outcome: Pending Response. Ordered 4x Pepperoni on 2024-11-08.",Call,7,Pending Response
Kenneth,King,Chapman-Lawson,8923 Schwartz Light Suite 901,Port Maryborough,Iowa,12663,Cause ask summer actually appear forward game letter.,BBQ Chicken,2024-12-31,5,1 times,"Teacher, English as a foreign language, pizza enthusiast","2024-12-25, 2024-07-10 - 2024-12-31","Teacher, English as a foreign language, pizza enthusiast. Contacted via Email 1 times. Outcome: No Reply. Ordered 5x BBQ Chicken on 2024-12-25.",Email,1,No Reply
Lisa,Elliott,Cook-Weaver,4047 Lane Loop Suite 876,East Peggyborough,Alaska,98380,Time power source here foot contain situation capital drop grow operation.,Margherita,2025-03-20,3,7 times,"Surveyor, building, pizza enthusiast","2024-06-04, 2023-11-20 - 2025-03-20","Surveyor, building, pizza enthusiast. Contacted via SMS 7 times. Outcome: Pending Response. Ordered 3x Margherita on 2024-06-04.",SMS,7,Pending Response
Lauren,Mitchell,Taylor LLC,2228 Shea Fords,East Sarahport,Ohio,89104,Paper to force hard owner garden create memory give organization.,Cheese Burst,2025-03-11,4,2 times,"Designer, interior/spatial, pizza enthusiast","2024-09-27, 2023-08-10 - 2025-03-11","Designer, interior/spatial, pizza enthusiast. Contacted via Online Chat 2 times. Outcome: Pending Response. Ordered 4x Cheese Burst on 2024-09-27.",Online Chat,2,Pending Response
Olivia,Atkinson,Stephens Group,074 Andrew Shores Suite 314,Lake Christopherbury,Florida,55750,Environment key fight apply choose eat shake home forget charge.,Margherita,2024-12-26,1,10 times,"Manufacturing systems engineer, pizza enthusiast","2024-06-08, 2024-04-17 - 2024-12-26","Manufacturing systems engineer, pizza enthusiast. Contacted via Online Chat 10 times. Outcome: Requested Offer. Ordered 1x Margherita on 2024-06-08.",Online Chat,10,Requested Offer
George,Johnson,Mathews Inc,465 James Coves Suite 446,North Calvinborough,Alabama,54475,Help key book Mrs section allow certainly beyond bank three.,Veggie Delight,2025-01-17,1,4 times,"Amenity horticulturist, pizza enthusiast","2024-12-22, 2024-04-09 - 2025-01-17","Amenity horticulturist, pizza enthusiast. Contacted via SMS 4 times. Outcome: Pending Response. Ordered 1x Veggie Delight on 2024-12-22.",SMS,4,Pending Response
Robert,Mills,Wilson LLC,7052 James Islands Apt. 290,East Sylvia,Colorado,26589,Clearly staff along relationship eat trip shake customer especially type marriage learn respond.,Hawaiian,2024-10-24,4,6 times,"Surveyor, building, pizza enthusiast","2024-09-22, 2024-03-28 - 2024-10-24","Surveyor, building, pizza enthusiast. Contacted via SMS 6 times. Outcome: Pending Response. Ordered 4x Hawaiian on 2024-09-22.",SMS,6,Pending Response
Nicole,Perkins,Mcdonald-Rios,21710 Colleen Cliffs Apt. 874,Villahaven,Indiana,92382,Left another finally upon store use follow national.,BBQ Chicken,2025-01-19,1,3 times,"Contractor, pizza enthusiast","2025-01-08, 2024-07-16 - 2025-01-19","Contractor, pizza enthusiast. Contacted via Email 3 times. Outcome: Scheduled Pickup. Ordered 1x BBQ Chicken on 2025-01-08.",Email,3,Scheduled Pickup
Samuel,Phillips,Rogers Ltd,4970 Jacobson Stream,New Anne,Oklahoma,03587,All each here kitchen them few democratic make similar two politics writer.,Meat Lovers,2025-04-17,2,1 times,"Fish farm manager, pizza enthusiast","2025-04-17, 2025-02-13 - 2025-04-17","Fish farm manager, pizza enthusiast. Contacted via Call 1 times. Outcome: Pending Response. Ordered 2x Meat Lovers on 2025-04-17.",Call,1,Pending Response
Tom,Santos,"Bautista, Crane and Elliott",83897 Nathan Harbor Apt. 690,New Michelleborough,Arkansas,00962,Dinner actually role kitchen offer avoid beyond meet determine.,Pepperoni,2025-02-28,1,3 times,"IT consultant, pizza enthusiast","2024-07-13, 2024-04-28 - 2025-02-28","IT consultant, pizza enthusiast. Contacted via In-Person 3 times. Outcome: Ordered Again. Ordered 1x Pepperoni on 2024-07-13.",In-Person,3,Ordered Again
Michelle,Cunningham,Anderson Inc,6816 Dorsey Street,East Tiffany,Oregon,58108,Ever fast oil walk over business decade friend include majority time without him.,Meat Lovers,2025-01-08,3,10 times,"Local government officer, pizza enthusiast","2024-12-26, 2023-09-04 - 2025-01-08","Local government officer, pizza enthusiast. Contacted via SMS 10 times. Outcome: Requested Offer. Ordered 3x Meat Lovers on 2024-12-26.",SMS,10,Requested Offer
Christina,Hampton,Ramos LLC,198 John Road,Isabellaland,Tennessee,33702,Religious clear describe claim couple get forward happy.,Margherita,2025-03-24,3,2 times,"Customer service manager, pizza enthusiast","2024-07-30, 2023-07-01 - 2025-03-24","Customer service manager, pizza enthusiast. Contacted via Call 2 times. Outcome: No Reply. Ordered 3x Margherita on 2024-07-30.",Call,2,No Reply
Stephen,Davis,Pitts-Cunningham,81278 Rios Burgs,East Stephen,Indiana,63284,Difficult remember yet cup process consider.,Veggie Delight,2024-12-28,5,9 times,"Scientist, research (physical sciences), pizza enthusiast","2024-11-26, 2023-09-07 - 2024-12-28","Scientist, research (physical sciences), pizza enthusiast. Contacted via Online Chat 9 times. Outcome: Scheduled Pickup. Ordered 5x Veggie Delight on 2024-11-26.",Online Chat,9,Scheduled Pickup
Amanda,Parker,Frank Group,884 Murray Path Suite 985,East Clifford,Connecticut,56908,Although matter mention arm or organization and.,Hawaiian,2024-12-27,4,9 times,"Transport planner, pizza enthusiast","2024-06-29, 2024-04-06 - 2024-12-27","Transport planner, pizza enthusiast. Contacted via In-Person 9 times. Outcome: Pending Response. Ordered 4x Hawaiian on 2024-06-29.",In-Person,9,Pending Response
Barbara,Parks,Blake-Perez,46188 Allison Lights Suite 327,Michellefurt,Kentucky,67266,House heart suffer move and up you worry recently sense away.,Margherita,2025-02-28,4,6 times,"Sound technician, broadcasting/film/video, pizza enthusiast","2025-02-27, 2023-12-25 - 2025-02-28","Sound technician, broadcasting/film/video, pizza enthusiast. Contacted via Call 6 times. Outcome: Scheduled Pickup. Ordered 4x Margherita on 2025-02-27.",Call,6,Scheduled Pickup
