First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
David,Little,Moran-Stewart,9696 Bradley Lane,Rhondaview,Tennessee,29007,Show specific hospital focus front because drive sell.,Facial,2024-12-29,69,Occasional,"Warehouse manager, with interest in beauty salon","2024-09-24, 2024-05-26 - 2024-12-29","Warehouse manager, with interest in beauty salon. Engaged via Responded, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 69 units of Facial on 2024-09-24.",Responded,Occasional,Scheduled Appointment
Stephanie,Smith,"Grant, Young and Pineda",332 Robert Islands Apt. 408,Morganshire,Vermont,51964,Another medical however create partner treatment white road.,Manicure,2025-03-24,33,Frequent,"Biomedical engineer, with interest in beauty salon","2024-12-22, 2022-08-06 - 2025-03-24","Biomedical engineer, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 33 units of Manicure on 2024-12-22.",Emailed,Frequent,Scheduled Appointment
Tracy,Fletcher,"Jones, Bradshaw and Hull",0100 Kelly Rapid Suite 080,Leestad,Maryland,38452,Third recent red sense economic difference north city.,Facial,2024-09-28,73,Occasional,"Investment analyst, with interest in beauty salon","2024-07-28, 2023-09-08 - 2024-09-28","Investment analyst, with interest in beauty salon. Engaged via Responded, Occasional frequency. Outcome: Signed Up. Purchased: 73 units of Facial on 2024-07-28.",Responded,Occasional,Signed Up
Penny,Moss,Steele Ltd,9986 Scott Drive Apt. 997,South Briana,New Hampshire,44090,Impact walk gas kitchen pay consumer popular art.,Manicure,2025-01-20,39,Frequent,"Video editor, with interest in beauty salon","2024-12-13, 2022-10-09 - 2025-01-20","Video editor, with interest in beauty salon. Engaged via Responded, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 39 units of Manicure on 2024-12-13.",Responded,Frequent,Scheduled Appointment
Katherine,Jackson,"Massey, Henry and Myers",2274 Perkins Pike Suite 388,Maryborough,North Carolina,07608,Poor believe star it difficult statement present however.,Manicure,2025-04-04,93,Frequent,"Magazine journalist, with interest in beauty salon","2025-04-02, 2023-06-11 - 2025-04-04","Magazine journalist, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Requested Info. Purchased: 93 units of Manicure on 2025-04-02.",Followed Up,Frequent,Requested Info
Maria,Banks,Downs-Roberts,18528 Cline Estate,Mannmouth,Wyoming,68665,Bed family argue thing history report measure new view financial research medical effect.,Facial,2025-04-20,35,Frequent,"Trade mark attorney, with interest in beauty salon","2025-04-20, 2023-11-25 - 2025-04-20","Trade mark attorney, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Pending Decision. Purchased: 35 units of Facial on 2025-04-20.",Not Answered,Frequent,Pending Decision
Christina,Parker,Obrien-Welch,20448 Henry Land Suite 751,Ritterhaven,West Virginia,91036,Myself pressure around pull themselves voice agent fine.,Facial,2024-01-11,46,One-time,"Network engineer, with interest in beauty salon","2023-10-31, 2023-02-11 - 2024-01-11","Network engineer, with interest in beauty salon. Engaged via Responded, One-time frequency. Outcome: Scheduled Appointment. Purchased: 46 units of Facial on 2023-10-31.",Responded,One-time,Scheduled Appointment
Jacob,Morgan,Wilcox-Kirk,604 Dakota Unions Suite 804,South Randyport,Delaware,93633,Computer picture arm accept house film white kitchen.,Manicure,2025-02-14,95,Occasional,"Scientist, forensic, with interest in beauty salon","2024-08-31, 2023-10-14 - 2025-02-14","Scientist, forensic, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Requested Info. Purchased: 95 units of Manicure on 2024-08-31.",Emailed,Occasional,Requested Info
Anthony,Moses,Snow PLC,38101 Monica Trail Suite 995,West Staceymouth,Alabama,25537,Must responsibility ready this model talk vote.,Hair Coloring,2025-03-15,11,Frequent,"Medical technical officer, with interest in beauty salon","2025-02-13, 2024-12-03 - 2025-03-15","Medical technical officer, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 11 units of Hair Coloring on 2025-02-13.",Followed Up,Frequent,Scheduled Appointment
Dalton,Carter,Nelson-Houston,822 Norton Streets,Christinabury,North Dakota,62002,Include make decision four senior address direction feel.,Facial,2025-03-07,69,Frequent,"Outdoor activities/education manager, with interest in beauty salon","2024-06-15, 2024-02-22 - 2025-03-07","Outdoor activities/education manager, with interest in beauty salon. Engaged via Meeting Set Up, Frequent frequency. Outcome: Signed Up. Purchased: 69 units of Facial on 2024-06-15.",Meeting Set Up,Frequent,Signed Up
Karen,Tyler,"Harris, Stephenson and Lee",0776 Patrick Crossing,Stevensburgh,Illinois,04720,Student walk trip decision within director news this choice let.,Facial,2025-02-28,98,One-time,"Accounting technician, with interest in beauty salon","2025-01-24, 2025-01-14 - 2025-02-28","Accounting technician, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Pending Decision. Purchased: 98 units of Facial on 2025-01-24.",Followed Up,One-time,Pending Decision
Lori,Williams,Gibson-Sandoval,969 Dustin Avenue,West David,Missouri,18805,Show represent respond no among experience catch until country season.,Facial,2024-01-12,100,One-time,"Teaching laboratory technician, with interest in beauty salon","2023-05-13, 2022-06-24 - 2024-01-12","Teaching laboratory technician, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Scheduled Appointment. Purchased: 100 units of Facial on 2023-05-13.",Not Answered,One-time,Scheduled Appointment
Margaret,Dean,"Mckenzie, Prince and Wilson",0672 Barbara Village,South Ruthmouth,Nevada,13314,Despite none government entire establish rise reason usually debate cell north later could feel.,Hair Coloring,2024-05-15,36,Frequent,"Optometrist, with interest in beauty salon","2024-02-18, 2023-06-08 - 2024-05-15","Optometrist, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Not Interested. Purchased: 36 units of Hair Coloring on 2024-02-18.",Called,Frequent,Not Interested
Randy,Conway,"Scott, Smith and Holmes",93684 Courtney Point Suite 522,South Brian,New York,63902,Another house occur about throughout sense hour tell worry live possible group drive.,Facial,2024-12-11,55,Frequent,"Geoscientist, with interest in beauty salon","2024-05-23, 2023-06-23 - 2024-12-11","Geoscientist, with interest in beauty salon. Engaged via Meeting Set Up, Frequent frequency. Outcome: Not Interested. Purchased: 55 units of Facial on 2024-05-23.",Meeting Set Up,Frequent,Not Interested
Brian,Lambert,Reynolds LLC,713 Nicole Roads,East Cindy,Connecticut,77963,Lose simple well role interview official around thank say become also.,Hair Coloring,2025-03-28,29,One-time,"Metallurgist, with interest in beauty salon","2024-12-16, 2024-06-22 - 2025-03-28","Metallurgist, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Not Interested. Purchased: 29 units of Hair Coloring on 2024-12-16.",Followed Up,One-time,Not Interested
David,Brown,Barker-Valdez,6795 Davis Lane,Rebeccafort,New Jersey,69509,Become sport three bill Mr two able performance defense.,Manicure,2025-01-14,90,One-time,"Accountant, chartered certified, with interest in beauty salon","2024-04-13, 2023-11-01 - 2025-01-14","Accountant, chartered certified, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Requested Info. Purchased: 90 units of Manicure on 2024-04-13.",Not Answered,One-time,Requested Info
Jake,Richardson,"Garza, Martinez and Ray",631 Beltran Spur Suite 900,East Katiemouth,Texas,87691,Officer go who foot statement work support attorney actually.,Manicure,2025-04-15,29,One-time,"Associate Professor, with interest in beauty salon","2025-03-04, 2022-08-28 - 2025-04-15","Associate Professor, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Requested Info. Purchased: 29 units of Manicure on 2025-03-04.",Followed Up,One-time,Requested Info
Christina,Walker,Rosales Inc,0941 Edwards Springs Suite 442,Evansmouth,Rhode Island,11178,House recently decade say specific show music.,Manicure,2024-10-11,81,Occasional,"Chiropractor, with interest in beauty salon","2024-08-19, 2023-09-03 - 2024-10-11","Chiropractor, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Not Interested. Purchased: 81 units of Manicure on 2024-08-19.",Emailed,Occasional,Not Interested
James,Anderson,Singh-Pena,10932 Christine Extension,Williamsport,New York,54041,Civil possible short hundred leader choose after seek pressure television adult.,Manicure,2024-02-20,30,Occasional,"Market researcher, with interest in beauty salon","2023-10-23, 2022-04-27 - 2024-02-20","Market researcher, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Signed Up. Purchased: 30 units of Manicure on 2023-10-23.",Followed Up,Occasional,Signed Up
Jessica,Mitchell,Morales and Sons,2179 Cobb Green Suite 729,Jamesville,New York,12860,Majority wish from part figure produce it.,Facial,2024-08-14,43,One-time,"Best boy, with interest in beauty salon","2023-10-19, 2023-02-03 - 2024-08-14","Best boy, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Not Interested. Purchased: 43 units of Facial on 2023-10-19.",Not Answered,One-time,Not Interested
Lisa,Gonzales,Ward Group,291 Ryan Glens Suite 640,Lisaside,Hawaii,83238,Party eye family about poor minute purpose student.,Facial,2025-01-26,61,Frequent,"Magazine features editor, with interest in beauty salon","2024-01-25, 2022-10-26 - 2025-01-26","Magazine features editor, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Signed Up. Purchased: 61 units of Facial on 2024-01-25.",Emailed,Frequent,Signed Up
Matthew,Sullivan,"Willis, Atkinson and Davis",568 Reyes Mills,Friedmanchester,West Virginia,22866,Management push only return girl responsibility.,Facial,2024-07-28,11,Occasional,"Presenter, broadcasting, with interest in beauty salon","2023-06-29, 2023-01-02 - 2024-07-28","Presenter, broadcasting, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Requested Info. Purchased: 11 units of Facial on 2023-06-29.",Not Answered,Occasional,Requested Info
April,Howard,Thomas LLC,86624 Mcdonald Rue Apt. 228,Port Brendanside,Maryland,49050,Million imagine word recently pull two decade future moment religious woman church.,Hair Coloring,2024-05-12,9,Frequent,"Museum education officer, with interest in beauty salon","2023-08-29, 2023-05-07 - 2024-05-12","Museum education officer, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Not Interested. Purchased: 9 units of Hair Coloring on 2023-08-29.",Called,Frequent,Not Interested
Tiffany,Smith,Moore PLC,734 Angela Extensions,Edwardton,Georgia,36208,Early themselves star shoulder late modern.,Haircut,2024-12-09,75,Occasional,"Electronics engineer, with interest in beauty salon","2024-09-15, 2023-10-21 - 2024-12-09","Electronics engineer, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Pending Decision. Purchased: 75 units of Haircut on 2024-09-15.",Called,Occasional,Pending Decision
John,Cook,Berger-Salazar,8077 Mariah Isle Suite 172,Lake Connie,Idaho,07017,Stuff pull act approach figure but ability night free weight spring.,Manicure,2025-03-20,37,Frequent,"Public librarian, with interest in beauty salon","2025-03-09, 2024-04-01 - 2025-03-20","Public librarian, with interest in beauty salon. Engaged via Responded, Frequent frequency. Outcome: Pending Decision. Purchased: 37 units of Manicure on 2025-03-09.",Responded,Frequent,Pending Decision
John,Rosales,Jones Ltd,0430 Willie Turnpike,Lake Josephborough,Virginia,61613,Author reduce green sport college hard machine.,Manicure,2024-03-02,94,One-time,"Scientist, biomedical, with interest in beauty salon","2023-08-15, 2023-03-01 - 2024-03-02","Scientist, biomedical, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Requested Info. Purchased: 94 units of Manicure on 2023-08-15.",Emailed,One-time,Requested Info
Travis,Chase,"Guzman, Long and Henson",50912 Johnson Bridge Apt. 736,New Melissaland,Delaware,62920,But article eat much much brother.,Facial,2025-04-21,39,One-time,"Warden/ranger, with interest in beauty salon","2025-02-25, 2023-06-27 - 2025-04-21","Warden/ranger, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Pending Decision. Purchased: 39 units of Facial on 2025-02-25.",Not Answered,One-time,Pending Decision
Nicholas,Durham,Patton-Gomez,153 Anthony Crescent,East Christianmouth,Washington,40485,Dream official safe understand life claim against.,Manicure,2024-07-17,20,Occasional,"Agricultural engineer, with interest in beauty salon","2024-01-22, 2022-07-29 - 2024-07-17","Agricultural engineer, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Signed Up. Purchased: 20 units of Manicure on 2024-01-22.",Not Answered,Occasional,Signed Up
Ashley,Marsh,"Eaton, Taylor and Schwartz",240 Foster Park,Lake Richard,Virginia,68159,Message back easy fall have image water market risk.,Manicure,2023-12-07,41,Occasional,"TEFL teacher, with interest in beauty salon","2023-05-15, 2023-02-03 - 2023-12-07","TEFL teacher, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 41 units of Manicure on 2023-05-15.",Not Answered,Occasional,Scheduled Appointment
Jonathan,Davis,"Jacobs, Perkins and Gay",8305 Weber Greens Apt. 866,East Jamesside,Kentucky,79746,Follow specific while power network why author respond instead later follow interview I.,Hair Coloring,2024-10-10,47,One-time,"Chief Financial Officer, with interest in beauty salon","2024-07-27, 2023-08-09 - 2024-10-10","Chief Financial Officer, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Pending Decision. Purchased: 47 units of Hair Coloring on 2024-07-27.",Not Answered,One-time,Pending Decision
William,Frazier,"Sanchez, Weber and Scott",124 Frazier Port Suite 160,Ryanstad,Mississippi,80843,Example again soldier senior education director want box forget pull.,Facial,2024-09-17,25,Frequent,"Lighting technician, broadcasting/film/video, with interest in beauty salon","2024-07-17, 2022-07-26 - 2024-09-17","Lighting technician, broadcasting/film/video, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 25 units of Facial on 2024-07-17.",Not Answered,Frequent,Requested Info
